piece_id,d,C_obs,shuff_C_mean,shuff_C_var,shuff_C_std,Z_C
21,2,0.49689347279663876,0.38615503398963397,1.8705290919143256e-06,0.0013676728745991586,80.96851291246112
21,3,0.4185128260583101,0.23990161958043496,3.643156141965598e-06,0.0019087053575566864,93.57714943835724
21,4,0.35447698207426553,0.14897890395257007,3.829790431095566e-06,0.0019569850359917335,105.00748566917683
21,5,0.3058180685777969,0.09253322423769457,3.0247407348584317e-06,0.0017391781780077716,122.63541886456977
21,6,0.2646663085734951,0.05748256823582254,2.1519549988712436e-06,0.0014669543274660065,141.23394059279164
21,7,0.23031280364301696,0.03571017905774748,1.3790553164268218e-06,0.001174331859580937,165.71348464880606
21,8,0.20079158681957127,0.022184912643059194,8.213802058512872e-07,0.0009063002845918605,197.07229183641388
21,9,0.17584108069288862,0.013783388298074553,4.6680645949687027e-07,0.0006832323612775308,237.19264715710065
21,10,0.15417230742200294,0.00855932039247379,2.6064361639577924e-07,0.0005105326790674416,285.21775980239187
21,11,0.13558829606544634,0.005315555655354165,1.3867002130308094e-07,0.00037238423879520054,349.83419500130356
22,0,1.0,1.0,0.0,0.0,
22,1,0.436492619035544,0.43563841844123485,4.078750433128805e-08,0.00020195916500938513,4.229570835616369
22,2,0.3176875247707008,0.18970342857804753,3.7007920404308763e-07,0.000608341354868373,210.38204154367446
22,3,0.2503555945625612,0.08259842851230538,3.0939789601415783e-07,0.0005562354681375127,301.5937955412488
22,4,0.20083661574468006,0.03596950253232481,1.597992924788033e-07,0.0003997490368703886,412.4265426705967
22,5,0.16565306367784094,0.015663459545728047,6.647135135486632e-08,0.0002578203858403488,581.7600638647388
22,6,0.1393046688192523,0.006820480978919314,2.4570955704498204e-08,0.00015675125423580572,845.1874180287766
22,7,0.11971832308695056,0.00297043082705496,8.32103729861236e-09,9.12197198998789e-05,1279.8536587048936
22,8,0.10406359237616528,0.0012934716015850745,2.662341525023022e-09,5.1597882950979896e-05,1991.7507249709456
22,9,0.09128108899044485,0.0005628318021674871,8.251252113084997e-10,2.872499279910266e-05,3158.1646624855307
22,10,0.08063297475689495,0.00024521819817687623,2.590815323329509e-10,1.6096009826443038e-05,4994.266120952194
22,11,0.07181448787808777,0.00010662788819327436,8.216905806972075e-11,9.064715002123384e-06,7910.6579713865385
23,0,1.0,1.0,0.0,0.0,
23,1,0.4322518520063547,0.4298607620312339,1.3109772981517456e-06,0.0011449791693090951,2.0883261802602133
23,2,0.3158926653248094,0.18467475025579871,3.0982965790394824e-06,0.0017601978806485031,74.54725205138105
23,3,0.23830828649000038,0.07924392485135857,2.2427033791441834e-06,0.0014975658179673384,106.21527263125003
23,4,0.1827220234929309,0.03400343923344954,1.1399183277056085e-06,0.0010676695779620249,139.29270565464313
23,5,0.1434257685261471,0.014578073959741967,4.5725920396586317e-07,0.0006762094379449781,190.54406421474587
23,6,0.11359204063115959,0.0062457777267918395,1.651851961768972e-07,0.00040642981703720653,264.12004829493293
23,7,0.09294968730554368,0.0026777584262957653,5.8857119642685756e-08,0.00024260486318844837,372.09447367560523
23,8,0.07707683697129608,0.001144541665363049,2.118150117415506e-08,0.00014553865869299147,521.7328233463347
23,9,0.06398503794396877,0.00048817879378852154,7.547337977499428e-09,8.68754164162649e-05,730.8955947437888
23,10,0.053065935250172946,0.00020848614630879166,2.799452292634142e-09,5.290985062003239e-05,999.0096075578714
